# AS13030 Init7 Communities
#
# Based upon 20/06/23 edition of:
# https://www.as13030.net/static/pdf/as13030_bgp_communities.pdf

# 1.3.2 Action
65001:x prepend once
65002:x prepend twice
65003:x prepend three times
65009:x not announce

# 1.3.3 Location / IXP / Peer
6500x:1 Europe
6500x:2 USA / Canada
6500x:3 South America
6500x:4 Asia
6500x:5 Africa
6500x:6 Australia / New Zealand

# Transit
6500x:7 Transit

# IXP
13030:51163,SIR-1 Init7 Brig-Glis (760BRI)
13030:51164,BXO-2 CKW Rotkreuz
13030:51165,ZRH-18 Colo Zürich

# 2.2.2 Germany
13030:51202 FRA-2 Equinix 5 Frankfurt
13030:51203 FRA-3 InterXion 3 Frankfurt
13030:51212 DUS-1 InterXion Dusseldorf
13030:51214 BER-1 IPB Berlin
13030:51215 HAM-1 IPHH Hamburg

# 2.2.3 France
13030:51301,PAR-1 Telehouse Voltaire Paris
13030:51302,MRS-1 interXion Marseille

# 2.2.4 Spain
13030:51403,MAD-3 InterXion Madrid

# 2.2.5 Italy
13030:52501,MXP-1 MIX Milano

# 2.2.6 The Netherlands
13030:51502,AMS-2 NIKHEF Amsterdam

# 2.2.8 United Kingdom
13030:51701,LON-1 Telehouse North London

# 2.2.9 Poland
13030:51801,WAW-1 Equinix (Ex-Telecity) Warsaw

# 2.2.11 Austria
13030:52201,VIE-1 InterXion Vienna
13030:52202,VIE-2 NTT Wien

# 2.3 Tagging by IXP
13030:4000 – 13030:4199,Europe
13030:4200 – 13030:4399,USA / Canada
13030:4400 – 13030:4499,South America
13030:4500 – 13030:4599,Asia
13030:4600 – 13030:4699,Africa
13030:4700 – 13030:4799,Australia / New Zealand

# EOF
